participant.id,camera,size,pinch.to.zoom,rubberbanding,price,rating
60,3mp,6.4in,Yes,No,$359,53
60,3mp,6.4in,Yes,No,$499,58
60,3mp,6.4in,Yes,No,$659,49
60,3mp,6.4in,Yes,Yes,$199,62
60,3mp,6.4in,Yes,Yes,$359,44
60,3mp,6.4in,Yes,Yes,$499,44
60,3mp,6.4in,Yes,Yes,$659,51
60,8mp,5.8in,No,No,$199,53
60,8mp,5.8in,No,No,$359,55
60,8mp,5.8in,No,No,$499,54
60,8mp,5.8in,No,No,$659,52
60,8mp,5.8in,No,Yes,$199,69
60,8mp,5.8in,No,Yes,$359,59
60,8mp,5.8in,No,Yes,$499,62
60,8mp,5.8in,No,Yes,$659,60
60,8mp,5.8in,Yes,No,$199,59
60,8mp,5.8in,Yes,No,$359,59
60,8mp,5.8in,Yes,No,$499,70
60,8mp,5.8in,Yes,No,$659,64
60,8mp,5.8in,Yes,Yes,$199,54
60,8mp,5.8in,Yes,Yes,$359,62
60,8mp,5.8in,Yes,Yes,$499,37
60,8mp,5.8in,Yes,Yes,$659,65
60,8mp,6.1in,No,No,$199,63
60,8mp,6.1in,No,No,$359,51
60,8mp,6.1in,No,No,$499,64
60,8mp,6.1in,No,No,$659,46
60,8mp,6.1in,No,Yes,$199,60
60,8mp,6.1in,No,Yes,$359,30
60,8mp,6.1in,No,Yes,$499,52
60,8mp,6.1in,No,Yes,$659,46
60,8mp,6.1in,Yes,No,$199,54
60,8mp,6.1in,Yes,No,$359,48
60,8mp,6.1in,Yes,No,$499,58
60,8mp,6.1in,Yes,No,$659,46
60,8mp,6.1in,Yes,Yes,$199,65
60,8mp,6.1in,Yes,Yes,$359,56
60,8mp,6.1in,Yes,Yes,$499,59
60,8mp,6.1in,Yes,Yes,$659,50
60,8mp,6.4in,No,No,$199,49
60,8mp,6.4in,No,No,$359,62
60,8mp,6.4in,No,No,$499,55
60,8mp,6.4in,No,No,$659,56
60,8mp,6.4in,No,Yes,$199,43
60,8mp,6.4in,No,Yes,$359,54
60,8mp,6.4in,No,Yes,$499,47
60,8mp,6.4in,No,Yes,$659,56
60,8mp,6.4in,Yes,No,$199,61
60,8mp,6.4in,Yes,No,$359,57
60,8mp,6.4in,Yes,No,$499,58
60,8mp,6.4in,Yes,No,$659,51
60,8mp,6.4in,Yes,Yes,$199,55
60,8mp,6.4in,Yes,Yes,$359,55
60,8mp,6.4in,Yes,Yes,$499,55
60,8mp,6.4in,Yes,Yes,$659,42
61,12mp,5.8in,No,No,$199,58
61,12mp,5.8in,No,No,$359,63
61,12mp,5.8in,No,No,$499,61
61,12mp,5.8in,No,No,$659,63
61,12mp,5.8in,No,Yes,$199,66
61,12mp,5.8in,No,Yes,$359,59
61,12mp,5.8in,No,Yes,$499,60
61,12mp,5.8in,No,Yes,$659,57
61,12mp,5.8in,Yes,No,$199,55
61,12mp,5.8in,Yes,No,$359,70
61,12mp,5.8in,Yes,No,$499,49
61,12mp,5.8in,Yes,No,$659,60
61,12mp,5.8in,Yes,Yes,$199,63
61,12mp,5.8in,Yes,Yes,$359,40
61,12mp,5.8in,Yes,Yes,$499,70
61,12mp,5.8in,Yes,Yes,$659,54
61,12mp,6.1in,No,No,$199,72
61,12mp,6.1in,No,No,$359,61
61,12mp,6.1in,No,No,$499,60
61,12mp,6.1in,No,No,$659,51
61,12mp,6.1in,No,Yes,$199,75
61,12mp,6.1in,No,Yes,$359,50
61,12mp,6.1in,No,Yes,$499,55
61,12mp,6.1in,No,Yes,$659,64
61,12mp,6.1in,Yes,No,$199,63
61,12mp,6.1in,Yes,No,$359,53
61,12mp,6.1in,Yes,No,$499,48
61,12mp,6.1in,Yes,No,$659,78
61,12mp,6.1in,Yes,Yes,$199,49
61,12mp,6.1in,Yes,Yes,$359,59
61,12mp,6.1in,Yes,Yes,$499,72
61,12mp,6.1in,Yes,Yes,$659,47
61,12mp,6.4in,No,No,$199,59
61,12mp,6.4in,No,No,$359,52
61,12mp,6.4in,No,No,$499,58
61,12mp,6.4in,No,No,$659,44
61,12mp,6.4in,No,Yes,$199,60
61,12mp,6.4in,No,Yes,$359,49
61,12mp,6.4in,No,Yes,$499,55
61,12mp,6.4in,No,Yes,$659,46
61,12mp,6.4in,Yes,No,$199,54
61,12mp,6.4in,Yes,No,$359,49
61,12mp,6.4in,Yes,No,$499,55
61,12mp,6.4in,Yes,No,$659,57
61,12mp,6.4in,Yes,Yes,$199,63
61,12mp,6.4in,Yes,Yes,$359,64
61,12mp,6.4in,Yes,Yes,$499,66
61,12mp,6.4in,Yes,Yes,$659,55
61,3mp,5.8in,No,No,$199,59
61,3mp,5.8in,No,No,$359,54
61,3mp,5.8in,No,No,$499,50
61,3mp,5.8in,No,No,$659,52
61,3mp,5.8in,No,Yes,$199,67
61,3mp,5.8in,No,Yes,$359,48
61,3mp,5.8in,No,Yes,$499,52
61,3mp,5.8in,No,Yes,$659,58
61,3mp,5.8in,Yes,No,$199,62
61,3mp,5.8in,Yes,No,$359,66
61,3mp,5.8in,Yes,No,$499,49
61,3mp,5.8in,Yes,No,$659,54
61,3mp,5.8in,Yes,Yes,$199,60
61,3mp,5.8in,Yes,Yes,$359,58
61,3mp,5.8in,Yes,Yes,$499,56
61,3mp,5.8in,Yes,Yes,$659,71
61,3mp,6.1in,No,No,$199,57
61,3mp,6.1in,No,No,$359,43
61,3mp,6.1in,No,No,$499,49
61,3mp,6.1in,No,No,$659,51
61,3mp,6.1in,No,Yes,$199,61
61,3mp,6.1in,No,Yes,$359,71
61,3mp,6.1in,No,Yes,$499,54
61,3mp,6.1in,No,Yes,$659,51
61,3mp,6.1in,Yes,No,$199,64
61,3mp,6.1in,Yes,No,$359,55
61,3mp,6.1in,Yes,No,$499,59
61,3mp,6.1in,Yes,No,$659,57
61,3mp,6.1in,Yes,Yes,$199,70
61,3mp,6.1in,Yes,Yes,$359,57
61,3mp,6.1in,Yes,Yes,$499,58
61,3mp,6.1in,Yes,Yes,$659,64
61,3mp,6.4in,No,No,$199,53
61,3mp,6.4in,No,No,$359,65
61,3mp,6.4in,No,No,$499,57
61,3mp,6.4in,No,No,$659,48
61,3mp,6.4in,No,Yes,$199,67
61,3mp,6.4in,No,Yes,$359,48
61,3mp,6.4in,No,Yes,$499,40
61,3mp,6.4in,No,Yes,$659,52
61,3mp,6.4in,Yes,No,$199,60
61,3mp,6.4in,Yes,No,$359,40
61,3mp,6.4in,Yes,No,$499,51
61,3mp,6.4in,Yes,No,$659,51
61,3mp,6.4in,Yes,Yes,$199,56
61,3mp,6.4in,Yes,Yes,$359,49
61,3mp,6.4in,Yes,Yes,$499,38
61,3mp,6.4in,Yes,Yes,$659,60
61,8mp,5.8in,No,No,$199,54
61,8mp,5.8in,No,No,$359,57
61,8mp,5.8in,No,No,$499,60
61,8mp,5.8in,No,No,$659,55
61,8mp,5.8in,No,Yes,$199,54
61,8mp,5.8in,No,Yes,$359,74
61,8mp,5.8in,No,Yes,$499,59
61,8mp,5.8in,No,Yes,$659,55
61,8mp,5.8in,Yes,No,$199,66
61,8mp,5.8in,Yes,No,$359,71
61,8mp,5.8in,Yes,No,$499,49
61,8mp,5.8in,Yes,No,$659,59
61,8mp,5.8in,Yes,Yes,$199,62
61,8mp,5.8in,Yes,Yes,$359,69
61,8mp,5.8in,Yes,Yes,$499,57
61,8mp,5.8in,Yes,Yes,$659,44
61,8mp,6.1in,No,No,$199,61
61,8mp,6.1in,No,No,$359,58
61,8mp,6.1in,No,No,$499,68
61,8mp,6.1in,No,No,$659,54
61,8mp,6.1in,No,Yes,$199,76
61,8mp,6.1in,No,Yes,$359,60
61,8mp,6.1in,No,Yes,$499,54
61,8mp,6.1in,No,Yes,$659,63
61,8mp,6.1in,Yes,No,$199,64
61,8mp,6.1in,Yes,No,$359,53
61,8mp,6.1in,Yes,No,$499,62
61,8mp,6.1in,Yes,No,$659,73
61,8mp,6.1in,Yes,Yes,$199,62
61,8mp,6.1in,Yes,Yes,$359,54
61,8mp,6.1in,Yes,Yes,$499,49
61,8mp,6.1in,Yes,Yes,$659,48
61,8mp,6.4in,No,No,$199,63
61,8mp,6.4in,No,No,$359,57
61,8mp,6.4in,No,No,$499,47
61,8mp,6.4in,No,No,$659,43
61,8mp,6.4in,No,Yes,$199,61
61,8mp,6.4in,No,Yes,$359,61
61,8mp,6.4in,No,Yes,$499,63
61,8mp,6.4in,No,Yes,$659,53
61,8mp,6.4in,Yes,No,$199,54
61,8mp,6.4in,Yes,No,$359,70
61,8mp,6.4in,Yes,No,$499,62
61,8mp,6.4in,Yes,No,$659,62
61,8mp,6.4in,Yes,Yes,$199,68
61,8mp,6.4in,Yes,Yes,$359,54
61,8mp,6.4in,Yes,Yes,$499,70
61,8mp,6.4in,Yes,Yes,$659,66
62,12mp,5.8in,No,No,$199,59
62,12mp,5.8in,No,No,$359,72
62,12mp,5.8in,No,No,$499,71
62,12mp,5.8in,No,No,$659,66
62,12mp,5.8in,No,Yes,$199,69
62,12mp,5.8in,No,Yes,$359,54
62,12mp,5.8in,No,Yes,$499,67
62,12mp,5.8in,No,Yes,$659,61
62,12mp,5.8in,Yes,No,$199,60
62,12mp,5.8in,Yes,No,$359,46
62,12mp,5.8in,Yes,No,$499,57
62,12mp,5.8in,Yes,No,$659,59
62,12mp,5.8in,Yes,Yes,$199,75
62,12mp,5.8in,Yes,Yes,$359,58
62,12mp,5.8in,Yes,Yes,$499,67
62,12mp,5.8in,Yes,Yes,$659,64
62,12mp,6.1in,No,No,$199,64
62,12mp,6.1in,No,No,$359,77
62,12mp,6.1in,No,No,$499,64
62,12mp,6.1in,No,No,$659,63
62,12mp,6.1in,No,Yes,$199,58
62,12mp,6.1in,No,Yes,$359,75
62,12mp,6.1in,No,Yes,$499,58
62,12mp,6.1in,No,Yes,$659,52
62,12mp,6.1in,Yes,No,$199,72
62,12mp,6.1in,Yes,No,$359,69
62,12mp,6.1in,Yes,No,$499,60
62,12mp,6.1in,Yes,No,$659,60
62,12mp,6.1in,Yes,Yes,$199,71
62,12mp,6.1in,Yes,Yes,$359,75
62,12mp,6.1in,Yes,Yes,$499,63
62,12mp,6.1in,Yes,Yes,$659,47
62,12mp,6.4in,No,No,$199,61
62,12mp,6.4in,No,No,$359,57
62,12mp,6.4in,No,No,$499,50
62,12mp,6.4in,No,No,$659,58
62,12mp,6.4in,No,Yes,$199,65
62,12mp,6.4in,No,Yes,$359,65
62,12mp,6.4in,No,Yes,$499,56
62,12mp,6.4in,No,Yes,$659,75
62,12mp,6.4in,Yes,No,$199,61
62,12mp,6.4in,Yes,No,$359,57
62,12mp,6.4in,Yes,No,$499,55
62,12mp,6.4in,Yes,No,$659,62
62,12mp,6.4in,Yes,Yes,$199,46
62,12mp,6.4in,Yes,Yes,$359,58
62,12mp,6.4in,Yes,Yes,$499,57
62,12mp,6.4in,Yes,Yes,$659,72
62,3mp,5.8in,No,No,$199,52
62,3mp,5.8in,No,No,$359,51
62,3mp,5.8in,No,No,$499,59
62,3mp,5.8in,No,No,$659,44
62,3mp,5.8in,No,Yes,$199,58
62,3mp,5.8in,No,Yes,$359,49
62,3mp,5.8in,No,Yes,$499,64
62,3mp,5.8in,No,Yes,$659,59
62,3mp,5.8in,Yes,No,$199,60
62,3mp,5.8in,Yes,No,$359,69
62,3mp,5.8in,Yes,No,$499,49
62,3mp,5.8in,Yes,No,$659,51
62,3mp,5.8in,Yes,Yes,$199,75
62,3mp,5.8in,Yes,Yes,$359,51
62,3mp,5.8in,Yes,Yes,$499,56
62,3mp,5.8in,Yes,Yes,$659,57
62,3mp,6.1in,No,No,$199,62
62,3mp,6.1in,No,No,$359,57
62,3mp,6.1in,No,No,$499,51
62,3mp,6.1in,No,No,$659,58
62,3mp,6.1in,No,Yes,$199,61
62,3mp,6.1in,No,Yes,$359,55
62,3mp,6.1in,No,Yes,$499,42
62,3mp,6.1in,No,Yes,$659,59
62,3mp,6.1in,Yes,No,$199,76
62,3mp,6.1in,Yes,No,$359,59
62,3mp,6.1in,Yes,No,$499,48
62,3mp,6.1in,Yes,No,$659,53
62,3mp,6.1in,Yes,Yes,$199,52
62,3mp,6.1in,Yes,Yes,$359,58
62,3mp,6.1in,Yes,Yes,$499,65
62,3mp,6.1in,Yes,Yes,$659,72
62,3mp,6.4in,No,No,$199,54
62,3mp,6.4in,No,No,$359,48
62,3mp,6.4in,No,No,$499,64
62,3mp,6.4in,No,No,$659,58
62,3mp,6.4in,No,Yes,$199,62
62,3mp,6.4in,No,Yes,$359,56
62,3mp,6.4in,No,Yes,$499,51
62,3mp,6.4in,No,Yes,$659,59
62,3mp,6.4in,Yes,No,$199,67
62,3mp,6.4in,Yes,No,$359,56
62,3mp,6.4in,Yes,No,$499,50
62,3mp,6.4in,Yes,No,$659,45
62,3mp,6.4in,Yes,Yes,$199,58
62,3mp,6.4in,Yes,Yes,$359,57
62,3mp,6.4in,Yes,Yes,$499,56
62,3mp,6.4in,Yes,Yes,$659,38
62,8mp,5.8in,No,No,$199,57
62,8mp,5.8in,No,No,$359,58
62,8mp,5.8in,No,No,$499,60
62,8mp,5.8in,No,No,$659,54
62,8mp,5.8in,No,Yes,$199,72
62,8mp,5.8in,No,Yes,$359,69
62,8mp,5.8in,No,Yes,$499,55
62,8mp,5.8in,No,Yes,$659,42
62,8mp,5.8in,Yes,No,$199,56
62,8mp,5.8in,Yes,No,$359,67
62,8mp,5.8in,Yes,No,$499,52
62,8mp,5.8in,Yes,No,$659,56
62,8mp,5.8in,Yes,Yes,$199,71
62,8mp,5.8in,Yes,Yes,$359,58
62,8mp,5.8in,Yes,Yes,$499,65
62,8mp,5.8in,Yes,Yes,$659,75
62,8mp,6.1in,No,No,$199,71
62,8mp,6.1in,No,No,$359,60
62,8mp,6.1in,No,No,$499,48
62,8mp,6.1in,No,No,$659,63
62,8mp,6.1in,No,Yes,$199,66
62,8mp,6.1in,No,Yes,$359,56
62,8mp,6.1in,No,Yes,$499,44
62,8mp,6.1in,No,Yes,$659,61
62,8mp,6.1in,Yes,No,$199,64
62,8mp,6.1in,Yes,No,$359,66
62,8mp,6.1in,Yes,No,$499,54
62,8mp,6.1in,Yes,No,$659,70
62,8mp,6.1in,Yes,Yes,$199,72
62,8mp,6.1in,Yes,Yes,$359,59
62,8mp,6.1in,Yes,Yes,$499,60
62,8mp,6.1in,Yes,Yes,$659,56
62,8mp,6.4in,No,No,$199,59
62,8mp,6.4in,No,No,$359,56
62,8mp,6.4in,No,No,$499,69
62,8mp,6.4in,No,No,$659,56
62,8mp,6.4in,No,Yes,$199,74
62,8mp,6.4in,No,Yes,$359,48
62,8mp,6.4in,No,Yes,$499,57
62,8mp,6.4in,No,Yes,$659,68
62,8mp,6.4in,Yes,No,$199,63
62,8mp,6.4in,Yes,No,$359,64
62,8mp,6.4in,Yes,No,$499,56
62,8mp,6.4in,Yes,No,$659,54
62,8mp,6.4in,Yes,Yes,$199,66
62,8mp,6.4in,Yes,Yes,$359,71
62,8mp,6.4in,Yes,Yes,$499,59
62,8mp,6.4in,Yes,Yes,$659,53
63,12mp,5.8in,No,No,$199,44
63,12mp,5.8in,No,No,$359,42
63,12mp,5.8in,No,No,$499,39
63,12mp,5.8in,No,No,$659,46
63,12mp,5.8in,No,Yes,$199,43
63,12mp,5.8in,No,Yes,$359,44
63,12mp,5.8in,No,Yes,$499,28
63,12mp,5.8in,No,Yes,$659,42
63,12mp,5.8in,Yes,No,$199,51
63,12mp,5.8in,Yes,No,$359,40
63,12mp,5.8in,Yes,No,$499,40
63,12mp,5.8in,Yes,No,$659,47
63,12mp,5.8in,Yes,Yes,$199,36
63,12mp,5.8in,Yes,Yes,$359,41
63,12mp,5.8in,Yes,Yes,$499,46
63,12mp,5.8in,Yes,Yes,$659,50
63,12mp,6.1in,No,No,$199,50
63,12mp,6.1in,No,No,$359,31
63,12mp,6.1in,No,No,$499,39
63,12mp,6.1in,No,No,$659,29
63,12mp,6.1in,No,Yes,$199,46
63,12mp,6.1in,No,Yes,$359,27
63,12mp,6.1in,No,Yes,$499,45
63,12mp,6.1in,No,Yes,$659,34
63,12mp,6.1in,Yes,No,$199,52
63,12mp,6.1in,Yes,No,$359,44
63,12mp,6.1in,Yes,No,$499,38
63,12mp,6.1in,Yes,No,$659,27
63,12mp,6.1in,Yes,Yes,$199,36
63,12mp,6.1in,Yes,Yes,$359,52
63,12mp,6.1in,Yes,Yes,$499,31
63,12mp,6.1in,Yes,Yes,$659,47
63,12mp,6.4in,No,No,$199,44
63,12mp,6.4in,No,No,$359,33
63,12mp,6.4in,No,No,$499,49
63,12mp,6.4in,No,No,$659,41
63,12mp,6.4in,No,Yes,$199,39
63,12mp,6.4in,No,Yes,$359,36
63,12mp,6.4in,No,Yes,$499,37
63,12mp,6.4in,No,Yes,$659,37
63,12mp,6.4in,Yes,No,$199,51
63,12mp,6.4in,Yes,No,$359,49
63,12mp,6.4in,Yes,No,$499,32
63,12mp,6.4in,Yes,No,$659,52
63,12mp,6.4in,Yes,Yes,$199,33
63,12mp,6.4in,Yes,Yes,$359,36
63,12mp,6.4in,Yes,Yes,$499,30
63,12mp,6.4in,Yes,Yes,$659,43
63,3mp,5.8in,No,No,$199,31
63,3mp,5.8in,No,No,$359,51
63,3mp,5.8in,No,No,$499,39
63,3mp,5.8in,No,No,$659,34
63,3mp,5.8in,No,Yes,$199,38
63,3mp,5.8in,No,Yes,$359,31
63,3mp,5.8in,No,Yes,$499,36
63,3mp,5.8in,No,Yes,$659,34
63,3mp,5.8in,Yes,No,$199,36
63,3mp,5.8in,Yes,No,$359,39
63,3mp,5.8in,Yes,No,$499,32
63,3mp,5.8in,Yes,No,$659,38
63,3mp,5.8in,Yes,Yes,$199,43
63,3mp,5.8in,Yes,Yes,$359,44
63,3mp,5.8in,Yes,Yes,$499,42
63,3mp,5.8in,Yes,Yes,$659,33
63,3mp,6.1in,No,No,$199,50
63,3mp,6.1in,No,No,$359,26
63,3mp,6.1in,No,No,$499,48
63,3mp,6.1in,No,No,$659,33
63,3mp,6.1in,No,Yes,$199,38
63,3mp,6.1in,No,Yes,$359,38
63,3mp,6.1in,No,Yes,$499,40
63,3mp,6.1in,No,Yes,$659,36
63,3mp,6.1in,Yes,No,$199,52
63,3mp,6.1in,Yes,No,$359,44
63,3mp,6.1in,Yes,No,$499,44
63,3mp,6.1in,Yes,No,$659,38
63,3mp,6.1in,Yes,Yes,$199,51
63,3mp,6.1in,Yes,Yes,$359,45
63,3mp,6.1in,Yes,Yes,$499,42
63,3mp,6.1in,Yes,Yes,$659,36
63,3mp,6.4in,No,No,$199,59
63,3mp,6.4in,No,No,$359,30
63,3mp,6.4in,No,No,$499,51
63,3mp,6.4in,No,No,$659,28
63,3mp,6.4in,No,Yes,$199,43
63,3mp,6.4in,No,Yes,$359,46
63,3mp,6.4in,No,Yes,$499,31
63,3mp,6.4in,No,Yes,$659,31
63,3mp,6.4in,Yes,No,$199,40
63,3mp,6.4in,Yes,No,$359,44
63,3mp,6.4in,Yes,No,$499,46
63,3mp,6.4in,Yes,No,$659,31
63,3mp,6.4in,Yes,Yes,$199,45
63,3mp,6.4in,Yes,Yes,$359,45
63,3mp,6.4in,Yes,Yes,$499,28
63,3mp,6.4in,Yes,Yes,$659,38
63,8mp,5.8in,No,No,$199,41
63,8mp,5.8in,No,No,$359,37
63,8mp,5.8in,No,No,$499,27
63,8mp,5.8in,No,No,$659,37
63,8mp,5.8in,No,Yes,$199,39
63,8mp,5.8in,No,Yes,$359,45
63,8mp,5.8in,No,Yes,$499,31
63,8mp,5.8in,No,Yes,$659,30
63,8mp,5.8in,Yes,No,$199,48
63,8mp,5.8in,Yes,No,$359,29
63,8mp,5.8in,Yes,No,$499,47
63,8mp,5.8in,Yes,No,$659,58
63,8mp,5.8in,Yes,Yes,$199,52
63,8mp,5.8in,Yes,Yes,$359,52
63,8mp,5.8in,Yes,Yes,$499,38
63,8mp,5.8in,Yes,Yes,$659,47
63,8mp,6.1in,No,No,$199,45
63,8mp,6.1in,No,No,$359,42
63,8mp,6.1in,No,No,$499,47
63,8mp,6.1in,No,No,$659,26
63,8mp,6.1in,No,Yes,$199,40
63,8mp,6.1in,No,Yes,$359,47
63,8mp,6.1in,No,Yes,$499,56
63,8mp,6.1in,No,Yes,$659,36
63,8mp,6.1in,Yes,No,$199,41
63,8mp,6.1in,Yes,No,$359,42
63,8mp,6.1in,Yes,No,$499,58
63,8mp,6.1in,Yes,No,$659,36
63,8mp,6.1in,Yes,Yes,$199,46
63,8mp,6.1in,Yes,Yes,$359,45
63,8mp,6.1in,Yes,Yes,$499,41
63,8mp,6.1in,Yes,Yes,$659,25
63,8mp,6.4in,No,No,$199,47
63,8mp,6.4in,No,No,$359,46
63,8mp,6.4in,No,No,$499,42
63,8mp,6.4in,No,No,$659,44
63,8mp,6.4in,No,Yes,$199,49
63,8mp,6.4in,No,Yes,$359,34
63,8mp,6.4in,No,Yes,$499,25
63,8mp,6.4in,No,Yes,$659,22
63,8mp,6.4in,Yes,No,$199,35
63,8mp,6.4in,Yes,No,$359,36
63,8mp,6.4in,Yes,No,$499,43
63,8mp,6.4in,Yes,No,$659,41
63,8mp,6.4in,Yes,Yes,$199,42
63,8mp,6.4in,Yes,Yes,$359,49
63,8mp,6.4in,Yes,Yes,$499,50
63,8mp,6.4in,Yes,Yes,$659,32
64,12mp,5.8in,No,No,$199,56
64,12mp,5.8in,No,No,$359,63
64,12mp,5.8in,No,No,$499,53
64,12mp,5.8in,No,No,$659,58
64,12mp,5.8in,No,Yes,$199,75
64,12mp,5.8in,No,Yes,$359,64
64,12mp,5.8in,No,Yes,$499,59
64,12mp,5.8in,No,Yes,$659,71
64,12mp,5.8in,Yes,No,$199,66
64,12mp,5.8in,Yes,No,$359,65
64,12mp,5.8in,Yes,No,$499,64
64,12mp,5.8in,Yes,No,$659,63
64,12mp,5.8in,Yes,Yes,$199,68
64,12mp,5.8in,Yes,Yes,$359,69
64,12mp,5.8in,Yes,Yes,$499,76
64,12mp,5.8in,Yes,Yes,$659,66
64,12mp,6.1in,No,No,$199,63
64,12mp,6.1in,No,No,$359,62
64,12mp,6.1in,No,No,$499,53
64,12mp,6.1in,No,No,$659,63
64,12mp,6.1in,No,Yes,$199,65
64,12mp,6.1in,No,Yes,$359,77
64,12mp,6.1in,No,Yes,$499,74
64,12mp,6.1in,No,Yes,$659,68
64,12mp,6.1in,Yes,No,$199,64
64,12mp,6.1in,Yes,No,$359,61
64,12mp,6.1in,Yes,No,$499,58
64,12mp,6.1in,Yes,No,$659,63
64,12mp,6.1in,Yes,Yes,$199,77
64,12mp,6.1in,Yes,Yes,$359,70
64,12mp,6.1in,Yes,Yes,$499,72
64,12mp,6.1in,Yes,Yes,$659,71
64,12mp,6.4in,No,No,$199,66
64,12mp,6.4in,No,No,$359,66
64,12mp,6.4in,No,No,$499,59
64,12mp,6.4in,No,No,$659,69
64,12mp,6.4in,No,Yes,$199,61
64,12mp,6.4in,No,Yes,$359,68
64,12mp,6.4in,No,Yes,$499,58
64,12mp,6.4in,No,Yes,$659,55
64,12mp,6.4in,Yes,No,$199,67
64,12mp,6.4in,Yes,No,$359,76
64,12mp,6.4in,Yes,No,$499,62
64,12mp,6.4in,Yes,No,$659,52
64,12mp,6.4in,Yes,Yes,$199,59
64,12mp,6.4in,Yes,Yes,$359,72
64,12mp,6.4in,Yes,Yes,$499,69
64,12mp,6.4in,Yes,Yes,$659,63
64,3mp,5.8in,No,No,$199,67
64,3mp,5.8in,No,No,$359,49
64,3mp,5.8in,No,No,$499,63
64,3mp,5.8in,No,No,$659,54
64,3mp,5.8in,No,Yes,$199,59
64,3mp,5.8in,No,Yes,$359,60
64,3mp,5.8in,No,Yes,$499,68
64,3mp,5.8in,No,Yes,$659,64
64,3mp,5.8in,Yes,No,$199,69
64,3mp,5.8in,Yes,No,$359,66
64,3mp,5.8in,Yes,No,$499,62
64,3mp,5.8in,Yes,No,$659,46
64,3mp,5.8in,Yes,Yes,$199,51
64,3mp,5.8in,Yes,Yes,$359,68
64,3mp,5.8in,Yes,Yes,$499,64
64,3mp,5.8in,Yes,Yes,$659,69
64,3mp,6.1in,No,No,$199,57
64,3mp,6.1in,No,No,$359,63
64,3mp,6.1in,No,No,$499,60
64,3mp,6.1in,No,No,$659,73
64,3mp,6.1in,No,Yes,$199,71
64,3mp,6.1in,No,Yes,$359,60
64,3mp,6.1in,No,Yes,$499,62
64,3mp,6.1in,No,Yes,$659,58
64,3mp,6.1in,Yes,No,$199,58
64,3mp,6.1in,Yes,No,$359,60
64,3mp,6.1in,Yes,No,$499,55
64,3mp,6.1in,Yes,No,$659,61
64,3mp,6.1in,Yes,Yes,$199,71
64,3mp,6.1in,Yes,Yes,$359,70
64,3mp,6.1in,Yes,Yes,$499,59
64,3mp,6.1in,Yes,Yes,$659,59
64,3mp,6.4in,No,No,$199,69
64,3mp,6.4in,No,No,$359,47
64,3mp,6.4in,No,No,$499,55
64,3mp,6.4in,No,No,$659,54
64,3mp,6.4in,No,Yes,$199,60
64,3mp,6.4in,No,Yes,$359,59
64,3mp,6.4in,No,Yes,$499,63
64,3mp,6.4in,No,Yes,$659,42
64,3mp,6.4in,Yes,No,$199,66
64,3mp,6.4in,Yes,No,$359,51
64,3mp,6.4in,Yes,No,$499,76
64,3mp,6.4in,Yes,No,$659,52
64,3mp,6.4in,Yes,Yes,$199,62
64,3mp,6.4in,Yes,Yes,$359,61
64,3mp,6.4in,Yes,Yes,$499,69
64,3mp,6.4in,Yes,Yes,$659,52
64,8mp,5.8in,No,No,$199,72
64,8mp,5.8in,No,No,$359,66
64,8mp,5.8in,No,No,$499,62
64,8mp,5.8in,No,No,$659,56
64,8mp,5.8in,No,Yes,$199,79
64,8mp,5.8in,No,Yes,$359,58
64,8mp,5.8in,No,Yes,$499,55
64,8mp,5.8in,No,Yes,$659,56
64,8mp,5.8in,Yes,No,$199,76
64,8mp,5.8in,Yes,No,$359,65
64,8mp,5.8in,Yes,No,$499,61
64,8mp,5.8in,Yes,No,$659,65
64,8mp,5.8in,Yes,Yes,$199,72
64,8mp,5.8in,Yes,Yes,$359,78
64,8mp,5.8in,Yes,Yes,$499,73
64,8mp,5.8in,Yes,Yes,$659,58
64,8mp,6.1in,No,No,$199,75
64,8mp,6.1in,No,No,$359,68
64,8mp,6.1in,No,No,$499,51
64,8mp,6.1in,No,No,$659,53
64,8mp,6.1in,No,Yes,$199,69
64,8mp,6.1in,No,Yes,$359,59
64,8mp,6.1in,No,Yes,$499,63
64,8mp,6.1in,No,Yes,$659,69
64,8mp,6.1in,Yes,No,$199,70
64,8mp,6.1in,Yes,No,$359,81
64,8mp,6.1in,Yes,No,$499,57
64,8mp,6.1in,Yes,No,$659,66
64,8mp,6.1in,Yes,Yes,$199,76
64,8mp,6.1in,Yes,Yes,$359,67
64,8mp,6.1in,Yes,Yes,$499,63
64,8mp,6.1in,Yes,Yes,$659,58
64,8mp,6.4in,No,No,$199,75
64,8mp,6.4in,No,No,$359,52
64,8mp,6.4in,No,No,$499,55
64,8mp,6.4in,No,No,$659,73
64,8mp,6.4in,No,Yes,$199,69
64,8mp,6.4in,No,Yes,$359,62
64,8mp,6.4in,No,Yes,$499,57
64,8mp,6.4in,No,Yes,$659,70
64,8mp,6.4in,Yes,No,$199,62
64,8mp,6.4in,Yes,No,$359,58
64,8mp,6.4in,Yes,No,$499,54
64,8mp,6.4in,Yes,No,$659,54
64,8mp,6.4in,Yes,Yes,$199,72
64,8mp,6.4in,Yes,Yes,$359,56
64,8mp,6.4in,Yes,Yes,$499,69
64,8mp,6.4in,Yes,Yes,$659,63
65,12mp,5.8in,No,No,$199,67
65,12mp,5.8in,No,No,$359,71
65,12mp,5.8in,No,No,$499,61
