,participant.id,price,brand,horsepower,upholstery,sunroof,rating
8568,45,"$27,000",Kia,280 HP,Leather,Yes,52
8569,45,"$27,000",Volkswagen,220 HP,Cloth,No,38
8570,45,"$27,000",Volkswagen,220 HP,Cloth,Yes,41
8571,45,"$27,000",Volkswagen,220 HP,Leather,No,35
8572,45,"$27,000",Volkswagen,220 HP,Leather,Yes,32
8573,45,"$27,000",Volkswagen,250 HP,Cloth,No,48
8574,45,"$27,000",Volkswagen,250 HP,Cloth,Yes,45
8575,45,"$27,000",Volkswagen,250 HP,Leather,No,45
8576,45,"$27,000",Volkswagen,250 HP,Leather,Yes,44
8577,45,"$27,000",Volkswagen,280 HP,Cloth,No,38
8578,45,"$27,000",Volkswagen,280 HP,Cloth,Yes,49
8579,45,"$27,000",Volkswagen,280 HP,Leather,No,51
8580,45,"$27,000",Volkswagen,280 HP,Leather,Yes,43
8581,45,"$27,000",Toyota,220 HP,Cloth,No,37
8582,45,"$27,000",Toyota,220 HP,Cloth,Yes,29
8583,45,"$27,000",Toyota,220 HP,Leather,No,42
8584,45,"$27,000",Toyota,220 HP,Leather,Yes,57
8585,45,"$27,000",Toyota,250 HP,Cloth,No,45
8586,45,"$27,000",Toyota,250 HP,Cloth,Yes,44
8587,45,"$27,000",Toyota,250 HP,Leather,No,53
8588,45,"$27,000",Toyota,250 HP,Leather,Yes,47
8589,45,"$27,000",Toyota,280 HP,Cloth,No,48
8590,45,"$27,000",Toyota,280 HP,Cloth,Yes,34
8591,45,"$27,000",Toyota,280 HP,Leather,No,38
8592,45,"$27,000",Toyota,280 HP,Leather,Yes,48
8593,45,"$29,000",Saturn,220 HP,Cloth,No,35
8594,45,"$29,000",Saturn,220 HP,Cloth,Yes,40
8595,45,"$29,000",Saturn,220 HP,Leather,No,43
8596,45,"$29,000",Saturn,220 HP,Leather,Yes,44
8597,45,"$29,000",Saturn,250 HP,Cloth,No,52
8598,45,"$29,000",Saturn,250 HP,Cloth,Yes,47
8599,45,"$29,000",Saturn,250 HP,Leather,No,53
8600,45,"$29,000",Saturn,250 HP,Leather,Yes,54
8601,45,"$29,000",Saturn,280 HP,Cloth,No,42
8602,45,"$29,000",Saturn,280 HP,Cloth,Yes,47
8603,45,"$29,000",Saturn,280 HP,Leather,No,60
8604,45,"$29,000",Saturn,280 HP,Leather,Yes,58
8605,45,"$29,000",Kia,220 HP,Cloth,No,31
8606,45,"$29,000",Kia,220 HP,Cloth,Yes,44
8607,45,"$29,000",Kia,220 HP,Leather,No,22
8608,45,"$29,000",Kia,220 HP,Leather,Yes,53
8609,45,"$29,000",Kia,250 HP,Cloth,No,46
8610,45,"$29,000",Kia,250 HP,Cloth,Yes,38
8611,45,"$29,000",Kia,250 HP,Leather,No,54
8612,45,"$29,000",Kia,250 HP,Leather,Yes,40
8613,45,"$29,000",Kia,280 HP,Cloth,No,41
8614,45,"$29,000",Kia,280 HP,Cloth,Yes,16
8615,45,"$29,000",Kia,280 HP,Leather,No,41
8616,45,"$29,000",Kia,280 HP,Leather,Yes,38
8617,45,"$29,000",Volkswagen,220 HP,Cloth,No,33
8618,45,"$29,000",Volkswagen,220 HP,Cloth,Yes,32
8619,45,"$29,000",Volkswagen,220 HP,Leather,No,45
8620,45,"$29,000",Volkswagen,220 HP,Leather,Yes,36
8621,45,"$29,000",Volkswagen,250 HP,Cloth,No,46
8622,45,"$29,000",Volkswagen,250 HP,Cloth,Yes,42
8623,45,"$29,000",Volkswagen,250 HP,Leather,No,48
8624,45,"$29,000",Volkswagen,250 HP,Leather,Yes,43
8625,45,"$29,000",Volkswagen,280 HP,Cloth,No,35
8626,45,"$29,000",Volkswagen,280 HP,Cloth,Yes,52
8627,45,"$29,000",Volkswagen,280 HP,Leather,No,48
8628,45,"$29,000",Volkswagen,280 HP,Leather,Yes,52
8629,45,"$29,000",Toyota,220 HP,Cloth,No,24
8630,45,"$29,000",Toyota,220 HP,Cloth,Yes,40
8631,45,"$29,000",Toyota,220 HP,Leather,No,36
8632,45,"$29,000",Toyota,220 HP,Leather,Yes,48
8633,45,"$29,000",Toyota,250 HP,Cloth,No,45
8634,45,"$29,000",Toyota,250 HP,Cloth,Yes,45
8635,45,"$29,000",Toyota,250 HP,Leather,No,50
8636,45,"$29,000",Toyota,250 HP,Leather,Yes,46
8637,45,"$29,000",Toyota,280 HP,Cloth,No,38
8638,45,"$29,000",Toyota,280 HP,Cloth,Yes,43
8639,45,"$29,000",Toyota,280 HP,Leather,No,46
8640,45,"$29,000",Toyota,280 HP,Leather,Yes,35
8641,46,"$23,000",Saturn,220 HP,Cloth,No,52
8642,46,"$23,000",Saturn,220 HP,Cloth,Yes,61
8643,46,"$23,000",Saturn,220 HP,Leather,No,62
8644,46,"$23,000",Saturn,220 HP,Leather,Yes,68
8645,46,"$23,000",Saturn,250 HP,Cloth,No,62
8646,46,"$23,000",Saturn,250 HP,Cloth,Yes,59
8647,46,"$23,000",Saturn,250 HP,Leather,No,64
8648,46,"$23,000",Saturn,250 HP,Leather,Yes,63
8649,46,"$23,000",Saturn,280 HP,Cloth,No,51
8650,46,"$23,000",Saturn,280 HP,Cloth,Yes,70
8651,46,"$23,000",Saturn,280 HP,Leather,No,53
8652,46,"$23,000",Saturn,280 HP,Leather,Yes,67
8653,46,"$23,000",Kia,220 HP,Cloth,No,54
8654,46,"$23,000",Kia,220 HP,Cloth,Yes,35
8655,46,"$23,000",Kia,220 HP,Leather,No,67
8656,46,"$23,000",Kia,220 HP,Leather,Yes,55
8657,46,"$23,000",Kia,250 HP,Cloth,No,67
8658,46,"$23,000",Kia,250 HP,Cloth,Yes,61
8659,46,"$23,000",Kia,250 HP,Leather,No,63
8660,46,"$23,000",Kia,250 HP,Leather,Yes,57
8661,46,"$23,000",Kia,280 HP,Cloth,No,69
8662,46,"$23,000",Kia,280 HP,Cloth,Yes,49
8663,46,"$23,000",Kia,280 HP,Leather,No,56
8664,46,"$23,000",Kia,280 HP,Leather,Yes,69
8665,46,"$23,000",Volkswagen,220 HP,Cloth,No,56
8666,46,"$23,000",Volkswagen,220 HP,Cloth,Yes,50
8667,46,"$23,000",Volkswagen,220 HP,Leather,No,48
8668,46,"$23,000",Volkswagen,220 HP,Leather,Yes,81
8669,46,"$23,000",Volkswagen,250 HP,Cloth,No,43
8670,46,"$23,000",Volkswagen,250 HP,Cloth,Yes,58
8671,46,"$23,000",Volkswagen,250 HP,Leather,No,74
8672,46,"$23,000",Volkswagen,250 HP,Leather,Yes,52
8673,46,"$23,000",Volkswagen,280 HP,Cloth,No,57
8674,46,"$23,000",Volkswagen,280 HP,Cloth,Yes,55
8675,46,"$23,000",Volkswagen,280 HP,Leather,No,64
8676,46,"$23,000",Volkswagen,280 HP,Leather,Yes,53
8677,46,"$23,000",Toyota,220 HP,Cloth,No,54
8678,46,"$23,000",Toyota,220 HP,Cloth,Yes,48
8679,46,"$23,000",Toyota,220 HP,Leather,No,56
8680,46,"$23,000",Toyota,220 HP,Leather,Yes,51
8681,46,"$23,000",Toyota,250 HP,Cloth,No,50
8682,46,"$23,000",Toyota,250 HP,Cloth,Yes,50
8683,46,"$23,000",Toyota,250 HP,Leather,No,59
8684,46,"$23,000",Toyota,250 HP,Leather,Yes,65
8685,46,"$23,000",Toyota,280 HP,Cloth,No,59
8686,46,"$23,000",Toyota,280 HP,Cloth,Yes,64
8687,46,"$23,000",Toyota,280 HP,Leather,No,70
8688,46,"$23,000",Toyota,280 HP,Leather,Yes,62
8689,46,"$25,000",Saturn,220 HP,Cloth,No,55
8690,46,"$25,000",Saturn,220 HP,Cloth,Yes,54
8691,46,"$25,000",Saturn,220 HP,Leather,No,54
8692,46,"$25,000",Saturn,220 HP,Leather,Yes,59
8693,46,"$25,000",Saturn,250 HP,Cloth,No,66
8694,46,"$25,000",Saturn,250 HP,Cloth,Yes,51
8695,46,"$25,000",Saturn,250 HP,Leather,No,58
8696,46,"$25,000",Saturn,250 HP,Leather,Yes,67
8697,46,"$25,000",Saturn,280 HP,Cloth,No,60
8698,46,"$25,000",Saturn,280 HP,Cloth,Yes,69
8699,46,"$25,000",Saturn,280 HP,Leather,No,55
8700,46,"$25,000",Saturn,280 HP,Leather,Yes,63
8701,46,"$25,000",Kia,220 HP,Cloth,No,52
8702,46,"$25,000",Kia,220 HP,Cloth,Yes,56
8703,46,"$25,000",Kia,220 HP,Leather,No,56
8704,46,"$25,000",Kia,220 HP,Leather,Yes,74
8705,46,"$25,000",Kia,250 HP,Cloth,No,54
8706,46,"$25,000",Kia,250 HP,Cloth,Yes,45
8707,46,"$25,000",Kia,250 HP,Leather,No,55
8708,46,"$25,000",Kia,250 HP,Leather,Yes,60
8709,46,"$25,000",Kia,280 HP,Cloth,No,58
8710,46,"$25,000",Kia,280 HP,Cloth,Yes,72
8711,46,"$25,000",Kia,280 HP,Leather,No,59
8712,46,"$25,000",Kia,280 HP,Leather,Yes,58
8713,46,"$25,000",Volkswagen,220 HP,Cloth,No,58
8714,46,"$25,000",Volkswagen,220 HP,Cloth,Yes,54
8715,46,"$25,000",Volkswagen,220 HP,Leather,No,62
8716,46,"$25,000",Volkswagen,220 HP,Leather,Yes,62
8717,46,"$25,000",Volkswagen,250 HP,Cloth,No,67
8718,46,"$25,000",Volkswagen,250 HP,Cloth,Yes,59
8719,46,"$25,000",Volkswagen,250 HP,Leather,No,63
8720,46,"$25,000",Volkswagen,250 HP,Leather,Yes,71
8721,46,"$25,000",Volkswagen,280 HP,Cloth,No,54
8722,46,"$25,000",Volkswagen,280 HP,Cloth,Yes,70
8723,46,"$25,000",Volkswagen,280 HP,Leather,No,65
8724,46,"$25,000",Volkswagen,280 HP,Leather,Yes,59
8725,46,"$25,000",Toyota,220 HP,Cloth,No,63
8726,46,"$25,000",Toyota,220 HP,Cloth,Yes,49
8727,46,"$25,000",Toyota,220 HP,Leather,No,43
8728,46,"$25,000",Toyota,220 HP,Leather,Yes,59
8729,46,"$25,000",Toyota,250 HP,Cloth,No,59
8730,46,"$25,000",Toyota,250 HP,Cloth,Yes,44
8731,46,"$25,000",Toyota,250 HP,Leather,No,57
8732,46,"$25,000",Toyota,250 HP,Leather,Yes,60
8733,46,"$25,000",Toyota,280 HP,Cloth,No,54
8734,46,"$25,000",Toyota,280 HP,Cloth,Yes,51
8735,46,"$25,000",Toyota,280 HP,Leather,No,44
8736,46,"$25,000",Toyota,280 HP,Leather,Yes,69
8737,46,"$27,000",Saturn,220 HP,Cloth,No,44
8738,46,"$27,000",Saturn,220 HP,Cloth,Yes,52
8739,46,"$27,000",Saturn,220 HP,Leather,No,59
8740,46,"$27,000",Saturn,220 HP,Leather,Yes,56
8741,46,"$27,000",Saturn,250 HP,Cloth,No,47
8742,46,"$27,000",Saturn,250 HP,Cloth,Yes,71
8743,46,"$27,000",Saturn,250 HP,Leather,No,59
8744,46,"$27,000",Saturn,250 HP,Leather,Yes,59
8745,46,"$27,000",Saturn,280 HP,Cloth,No,59
8746,46,"$27,000",Saturn,280 HP,Cloth,Yes,68
8747,46,"$27,000",Saturn,280 HP,Leather,No,49
8748,46,"$27,000",Saturn,280 HP,Leather,Yes,63
8749,46,"$27,000",Kia,220 HP,Cloth,No,49
8750,46,"$27,000",Kia,220 HP,Cloth,Yes,61
8751,46,"$27,000",Kia,220 HP,Leather,No,52
8752,46,"$27,000",Kia,220 HP,Leather,Yes,42
8753,46,"$27,000",Kia,250 HP,Cloth,No,53
8754,46,"$27,000",Kia,250 HP,Cloth,Yes,55
8755,46,"$27,000",Kia,250 HP,Leather,No,68
8756,46,"$27,000",Kia,250 HP,Leather,Yes,57
8757,46,"$27,000",Kia,280 HP,Cloth,No,67
8758,46,"$27,000",Kia,280 HP,Cloth,Yes,56
8759,46,"$27,000",Kia,280 HP,Leather,No,52
8760,46,"$27,000",Kia,280 HP,Leather,Yes,64
8761,46,"$27,000",Volkswagen,220 HP,Cloth,No,53
8762,46,"$27,000",Volkswagen,220 HP,Cloth,Yes,47
8763,46,"$27,000",Volkswagen,220 HP,Leather,No,59
8764,46,"$27,000",Volkswagen,220 HP,Leather,Yes,73
8765,46,"$27,000",Volkswagen,250 HP,Cloth,No,53
8766,46,"$27,000",Volkswagen,250 HP,Cloth,Yes,50
8767,46,"$27,000",Volkswagen,250 HP,Leather,No,48
8768,46,"$27,000",Volkswagen,250 HP,Leather,Yes,50
8769,46,"$27,000",Volkswagen,280 HP,Cloth,No,58
8770,46,"$27,000",Volkswagen,280 HP,Cloth,Yes,57
8771,46,"$27,000",Volkswagen,280 HP,Leather,No,50
8772,46,"$27,000",Volkswagen,280 HP,Leather,Yes,49
8773,46,"$27,000",Toyota,220 HP,Cloth,No,51
8774,46,"$27,000",Toyota,220 HP,Cloth,Yes,56
8775,46,"$27,000",Toyota,220 HP,Leather,No,61
8776,46,"$27,000",Toyota,220 HP,Leather,Yes,55
8777,46,"$27,000",Toyota,250 HP,Cloth,No,47
8778,46,"$27,000",Toyota,250 HP,Cloth,Yes,68
8779,46,"$27,000",Toyota,250 HP,Leather,No,63
8780,46,"$27,000",Toyota,250 HP,Leather,Yes,66
8781,46,"$27,000",Toyota,280 HP,Cloth,No,60
8782,46,"$27,000",Toyota,280 HP,Cloth,Yes,51
8783,46,"$27,000",Toyota,280 HP,Leather,No,70
8784,46,"$27,000",Toyota,280 HP,Leather,Yes,69
8785,46,"$29,000",Saturn,220 HP,Cloth,No,46
8786,46,"$29,000",Saturn,220 HP,Cloth,Yes,64
8787,46,"$29,000",Saturn,220 HP,Leather,No,66
8788,46,"$29,000",Saturn,220 HP,Leather,Yes,64
8789,46,"$29,000",Saturn,250 HP,Cloth,No,59
8790,46,"$29,000",Saturn,250 HP,Cloth,Yes,48
8791,46,"$29,000",Saturn,250 HP,Leather,No,64
8792,46,"$29,000",Saturn,250 HP,Leather,Yes,61
8793,46,"$29,000",Saturn,280 HP,Cloth,No,49
8794,46,"$29,000",Saturn,280 HP,Cloth,Yes,40
8795,46,"$29,000",Saturn,280 HP,Leather,No,54
8796,46,"$29,000",Saturn,280 HP,Leather,Yes,59
8797,46,"$29,000",Kia,220 HP,Cloth,No,59
8798,46,"$29,000",Kia,220 HP,Cloth,Yes,46
8799,46,"$29,000",Kia,220 HP,Leather,No,58
8800,46,"$29,000",Kia,220 HP,Leather,Yes,59
8801,46,"$29,000",Kia,250 HP,Cloth,No,52
8802,46,"$29,000",Kia,250 HP,Cloth,Yes,70
8803,46,"$29,000",Kia,250 HP,Leather,No,61
8804,46,"$29,000",Kia,250 HP,Leather,Yes,63
8805,46,"$29,000",Kia,280 HP,Cloth,No,46
8806,46,"$29,000",Kia,280 HP,Cloth,Yes,67
8807,46,"$29,000",Kia,280 HP,Leather,No,53
8808,46,"$29,000",Kia,280 HP,Leather,Yes,50
8809,46,"$29,000",Volkswagen,220 HP,Cloth,No,58
8810,46,"$29,000",Volkswagen,220 HP,Cloth,Yes,59
8811,46,"$29,000",Volkswagen,220 HP,Leather,No,54
8812,46,"$29,000",Volkswagen,220 HP,Leather,Yes,57
8813,46,"$29,000",Volkswagen,250 HP,Cloth,No,59
8814,46,"$29,000",Volkswagen,250 HP,Cloth,Yes,67
8815,46,"$29,000",Volkswagen,250 HP,Leather,No,58
8816,46,"$29,000",Volkswagen,250 HP,Leather,Yes,45
8817,46,"$29,000",Volkswagen,280 HP,Cloth,No,53
8818,46,"$29,000",Volkswagen,280 HP,Cloth,Yes,53
8819,46,"$29,000",Volkswagen,280 HP,Leather,No,49
8820,46,"$29,000",Volkswagen,280 HP,Leather,Yes,61
8821,46,"$29,000",Toyota,220 HP,Cloth,No,52
8822,46,"$29,000",Toyota,220 HP,Cloth,Yes,57
8823,46,"$29,000",Toyota,220 HP,Leather,No,51
8824,46,"$29,000",Toyota,220 HP,Leather,Yes,73
8825,46,"$29,000",Toyota,250 HP,Cloth,No,51
8826,46,"$29,000",Toyota,250 HP,Cloth,Yes,51
8827,46,"$29,000",Toyota,250 HP,Leather,No,53
8828,46,"$29,000",Toyota,250 HP,Leather,Yes,63
8829,46,"$29,000",Toyota,280 HP,Cloth,No,35
8830,46,"$29,000",Toyota,280 HP,Cloth,Yes,52
8831,46,"$29,000",Toyota,280 HP,Leather,No,53
8832,46,"$29,000",Toyota,280 HP,Leather,Yes,72
8833,47,"$23,000",Saturn,220 HP,Cloth,No,47
8834,47,"$23,000",Saturn,220 HP,Cloth,Yes,50
8835,47,"$23,000",Saturn,220 HP,Leather,No,62
8836,47,"$23,000",Saturn,220 HP,Leather,Yes,50
8837,47,"$23,000",Saturn,250 HP,Cloth,No,55
8838,47,"$23,000",Saturn,250 HP,Cloth,Yes,50
8839,47,"$23,000",Saturn,250 HP,Leather,No,69
8840,47,"$23,000",Saturn,250 HP,Leather,Yes,67
8841,47,"$23,000",Saturn,280 HP,Cloth,No,57
8842,47,"$23,000",Saturn,280 HP,Cloth,Yes,71
8843,47,"$23,000",Saturn,280 HP,Leather,No,54
8844,47,"$23,000",Saturn,280 HP,Leather,Yes,58
8845,47,"$23,000",Kia,220 HP,Cloth,No,66
8846,47,"$23,000",Kia,220 HP,Cloth,Yes,47
8847,47,"$23,000",Kia,220 HP,Leather,No,55
8848,47,"$23,000",Kia,220 HP,Leather,Yes,59
8849,47,"$23,000",Kia,250 HP,Cloth,No,58
8850,47,"$23,000",Kia,250 HP,Cloth,Yes,58
8851,47,"$23,000",Kia,250 HP,Leather,No,55
8852,47,"$23,000",Kia,250 HP,Leather,Yes,65
8853,47,"$23,000",Kia,280 HP,Cloth,No,56
8854,47,"$23,000",Kia,280 HP,Cloth,Yes,55
8855,47,"$23,000",Kia,280 HP,Leather,No,45
8856,47,"$23,000",Kia,280 HP,Leather,Yes,65
8857,47,"$23,000",Volkswagen,220 HP,Cloth,No,69
8858,47,"$23,000",Volkswagen,220 HP,Cloth,Yes,57
8859,47,"$23,000",Volkswagen,220 HP,Leather,No,49
8860,47,"$23,000",Volkswagen,220 HP,Leather,Yes,57
8861,47,"$23,000",Volkswagen,250 HP,Cloth,No,48
8862,47,"$23,000",Volkswagen,250 HP,Cloth,Yes,58
8863,47,"$23,000",Volkswagen,250 HP,Leather,No,69
8864,47,"$23,000",Volkswagen,250 HP,Leather,Yes,78
8865,47,"$23,000",Volkswagen,280 HP,Cloth,No,54
8866,47,"$23,000",Volkswagen,280 HP,Cloth,Yes,52
8867,47,"$23,000",Volkswagen,280 HP,Leather,No,71
8868,47,"$23,000",Volkswagen,280 HP,Leather,Yes,69
8869,47,"$23,000",Toyota,220 HP,Cloth,No,57
8870,47,"$23,000",Toyota,220 HP,Cloth,Yes,55
8871,47,"$23,000",Toyota,220 HP,Leather,No,53
8872,47,"$23,000",Toyota,220 HP,Leather,Yes,65
8873,47,"$23,000",Toyota,250 HP,Cloth,No,65
8874,47,"$23,000",Toyota,250 HP,Cloth,Yes,59
8875,47,"$23,000",Toyota,250 HP,Leather,No,55
8876,47,"$23,000",Toyota,250 HP,Leather,Yes,53
8877,47,"$23,000",Toyota,280 HP,Cloth,No,54
8878,47,"$23,000",Toyota,280 HP,Cloth,Yes,58
8879,47,"$23,000",Toyota,280 HP,Leather,No,60
8880,47,"$23,000",Toyota,280 HP,Leather,Yes,45
8881,47,"$25,000",Saturn,220 HP,Cloth,No,49
8882,47,"$25,000",Saturn,220 HP,Cloth,Yes,54
8883,47,"$25,000",Saturn,220 HP,Leather,No,59
8884,47,"$25,000",Saturn,220 HP,Leather,Yes,56
8885,47,"$25,000",Saturn,250 HP,Cloth,No,66
8886,47,"$25,000",Saturn,250 HP,Cloth,Yes,67
8887,47,"$25,000",Saturn,250 HP,Leather,No,56
8888,47,"$25,000",Saturn,250 HP,Leather,Yes,46
8889,47,"$25,000",Saturn,280 HP,Cloth,No,49
8890,47,"$25,000",Saturn,280 HP,Cloth,Yes,64
8891,47,"$25,000",Saturn,280 HP,Leather,No,53
8892,47,"$25,000",Saturn,280 HP,Leather,Yes,60
8893,47,"$25,000",Kia,220 HP,Cloth,No,59
8894,47,"$25,000",Kia,220 HP,Cloth,Yes,50
8895,47,"$25,000",Kia,220 HP,Leather,No,60
8896,47,"$25,000",Kia,220 HP,Leather,Yes,73
8897,47,"$25,000",Kia,250 HP,Cloth,No,63
8898,47,"$25,000",Kia,250 HP,Cloth,Yes,57
8899,47,"$25,000",Kia,250 HP,Leather,No,48
8900,47,"$25,000",Kia,250 HP,Leather,Yes,66
8901,47,"$25,000",Kia,280 HP,Cloth,No,58
8902,47,"$25,000",Kia,280 HP,Cloth,Yes,52
8903,47,"$25,000",Kia,280 HP,Leather,No,43
8904,47,"$25,000",Kia,280 HP,Leather,Yes,64
8905,47,"$25,000",Volkswagen,220 HP,Cloth,No,54
8906,47,"$25,000",Volkswagen,220 HP,Cloth,Yes,60
8907,47,"$25,000",Volkswagen,220 HP,Leather,No,51
8908,47,"$25,000",Volkswagen,220 HP,Leather,Yes,70
8909,47,"$25,000",Volkswagen,250 HP,Cloth,No,64
8910,47,"$25,000",Volkswagen,250 HP,Cloth,Yes,55
8911,47,"$25,000",Volkswagen,250 HP,Leather,No,59
8912,47,"$25,000",Volkswagen,250 HP,Leather,Yes,59
8913,47,"$25,000",Volkswagen,280 HP,Cloth,No,55
8914,47,"$25,000",Volkswagen,280 HP,Cloth,Yes,56
8915,47,"$25,000",Volkswagen,280 HP,Leather,No,73
8916,47,"$25,000",Volkswagen,280 HP,Leather,Yes,62
8917,47,"$25,000",Toyota,220 HP,Cloth,No,65
8918,47,"$25,000",Toyota,220 HP,Cloth,Yes,44
8919,47,"$25,000",Toyota,220 HP,Leather,No,56
8920,47,"$25,000",Toyota,220 HP,Leather,Yes,70
8921,47,"$25,000",Toyota,250 HP,Cloth,No,57
8922,47,"$25,000",Toyota,250 HP,Cloth,Yes,63
8923,47,"$25,000",Toyota,250 HP,Leather,No,57
8924,47,"$25,000",Toyota,250 HP,Leather,Yes,59
8925,47,"$25,000",Toyota,280 HP,Cloth,No,59
8926,47,"$25,000",Toyota,280 HP,Cloth,Yes,68
8927,47,"$25,000",Toyota,280 HP,Leather,No,59
8928,47,"$25,000",Toyota,280 HP,Leather,Yes,57
8929,47,"$27,000",Saturn,220 HP,Cloth,No,51
8930,47,"$27,000",Saturn,220 HP,Cloth,Yes,54
8931,47,"$27,000",Saturn,220 HP,Leather,No,54
8932,47,"$27,000",Saturn,220 HP,Leather,Yes,65
8933,47,"$27,000",Saturn,250 HP,Cloth,No,53
8934,47,"$27,000",Saturn,250 HP,Cloth,Yes,59
8935,47,"$27,000",Saturn,250 HP,Leather,No,46
8936,47,"$27,000",Saturn,250 HP,Leather,Yes,62
8937,47,"$27,000",Saturn,280 HP,Cloth,No,60
8938,47,"$27,000",Saturn,280 HP,Cloth,Yes,55
8939,47,"$27,000",Saturn,280 HP,Leather,No,57
8940,47,"$27,000",Saturn,280 HP,Leather,Yes,67
8941,47,"$27,000",Kia,220 HP,Cloth,No,40
8942,47,"$27,000",Kia,220 HP,Cloth,Yes,49
8943,47,"$27,000",Kia,220 HP,Leather,No,57
8944,47,"$27,000",Kia,220 HP,Leather,Yes,64
8945,47,"$27,000",Kia,250 HP,Cloth,No,59
8946,47,"$27,000",Kia,250 HP,Cloth,Yes,45
8947,47,"$27,000",Kia,250 HP,Leather,No,55
8948,47,"$27,000",Kia,250 HP,Leather,Yes,48
8949,47,"$27,000",Kia,280 HP,Cloth,No,54
8950,47,"$27,000",Kia,280 HP,Cloth,Yes,40
8951,47,"$27,000",Kia,280 HP,Leather,No,61
8952,47,"$27,000",Kia,280 HP,Leather,Yes,53
8953,47,"$27,000",Volkswagen,220 HP,Cloth,No,58
8954,47,"$27,000",Volkswagen,220 HP,Cloth,Yes,55
8955,47,"$27,000",Volkswagen,220 HP,Leather,No,52
8956,47,"$27,000",Volkswagen,220 HP,Leather,Yes,44
8957,47,"$27,000",Volkswagen,250 HP,Cloth,No,45
8958,47,"$27,000",Volkswagen,250 HP,Cloth,Yes,65
8959,47,"$27,000",Volkswagen,250 HP,Leather,No,47
8960,47,"$27,000",Volkswagen,250 HP,Leather,Yes,66
8961,47,"$27,000",Volkswagen,280 HP,Cloth,No,56
8962,47,"$27,000",Volkswagen,280 HP,Cloth,Yes,49
8963,47,"$27,000",Volkswagen,280 HP,Leather,No,69
8964,47,"$27,000",Volkswagen,280 HP,Leather,Yes,64
8965,47,"$27,000",Toyota,220 HP,Cloth,No,46
8966,47,"$27,000",Toyota,220 HP,Cloth,Yes,48
8967,47,"$27,000",Toyota,220 HP,Leather,No,52
8968,47,"$27,000",Toyota,220 HP,Leather,Yes,55
8969,47,"$27,000",Toyota,250 HP,Cloth,No,62
8970,47,"$27,000",Toyota,250 HP,Cloth,Yes,65
8971,47,"$27,000",Toyota,250 HP,Leather,No,50
8972,47,"$27,000",Toyota,250 HP,Leather,Yes,73
8973,47,"$27,000",Toyota,280 HP,Cloth,No,42
8974,47,"$27,000",Toyota,280 HP,Cloth,Yes,51
8975,47,"$27,000",Toyota,280 HP,Leather,No,47
8976,47,"$27,000",Toyota,280 HP,Leather,Yes,64
8977,47,"$29,000",Saturn,220 HP,Cloth,No,42
8978,47,"$29,000",Saturn,220 HP,Cloth,Yes,67
8979,47,"$29,000",Saturn,220 HP,Leather,No,58
8980,47,"$29,000",Saturn,220 HP,Leather,Yes,55
8981,47,"$29,000",Saturn,250 HP,Cloth,No,51
8982,47,"$29,000",Saturn,250 HP,Cloth,Yes,49
8983,47,"$29,000",Saturn,250 HP,Leather,No,56
8984,47,"$29,000",Saturn,250 HP,Leather,Yes,58
8985,47,"$29,000",Saturn,280 HP,Cloth,No,49
8986,47,"$29,000",Saturn,280 HP,Cloth,Yes,56
8987,47,"$29,000",Saturn,280 HP,Leather,No,52
8988,47,"$29,000",Saturn,280 HP,Leather,Yes,62
8989,47,"$29,000",Kia,220 HP,Cloth,No,50
8990,47,"$29,000",Kia,220 HP,Cloth,Yes,56
8991,47,"$29,000",Kia,220 HP,Leather,No,57
8992,47,"$29,000",Kia,220 HP,Leather,Yes,51
8993,47,"$29,000",Kia,250 HP,Cloth,No,63
8994,47,"$29,000",Kia,250 HP,Cloth,Yes,43
8995,47,"$29,000",Kia,250 HP,Leather,No,68
8996,47,"$29,000",Kia,250 HP,Leather,Yes,56
8997,47,"$29,000",Kia,280 HP,Cloth,No,49
8998,47,"$29,000",Kia,280 HP,Cloth,Yes,54
8999,47,"$29,000",Kia,280 HP,Leather,No,59
9000,47,"$29,000",Kia,280 HP,Leather,Yes,58
9001,47,"$29,000",Volkswagen,220 HP,Cloth,No,62
9002,47,"$29,000",Volkswagen,220 HP,Cloth,Yes,58
9003,47,"$29,000",Volkswagen,220 HP,Leather,No,61
9004,47,"$29,000",Volkswagen,220 HP,Leather,Yes,59
9005,47,"$29,000",Volkswagen,250 HP,Cloth,No,62
9006,47,"$29,000",Volkswagen,250 HP,Cloth,Yes,61
9007,47,"$29,000",Volkswagen,250 HP,Leather,No,62
9008,47,"$29,000",Volkswagen,250 HP,Leather,Yes,58
9009,47,"$29,000",Volkswagen,280 HP,Cloth,No,74
9010,47,"$29,000",Volkswagen,280 HP,Cloth,Yes,50
9011,47,"$29,000",Volkswagen,280 HP,Leather,No,74
9012,47,"$29,000",Volkswagen,280 HP,Leather,Yes,54
9013,47,"$29,000",Toyota,220 HP,Cloth,No,53
9014,47,"$29,000",Toyota,220 HP,Cloth,Yes,61
9015,47,"$29,000",Toyota,220 HP,Leather,No,49
9016,47,"$29,000",Toyota,220 HP,Leather,Yes,53
9017,47,"$29,000",Toyota,250 HP,Cloth,No,54
9018,47,"$29,000",Toyota,250 HP,Cloth,Yes,62
9019,47,"$29,000",Toyota,250 HP,Leather,No,67
9020,47,"$29,000",Toyota,250 HP,Leather,Yes,55
